batch_id,crop_type,variety,origin_region,harvest_datetime,harvest_weight_kg,initial_quality_score,harvest_temperature_c,harvest_conditions,field_precooled
BAT-001511,pears,Conference,North,2025-09-26 13:15:00,9353.4,87.9,14.5,Optimal Dry,False
BAT-001512,plums,Kabardinka,Centre,2025-08-14 08:30:00,4323.2,94.0,19.6,Optimal Dry,False
BAT-001513,plums,Stanley,North,2025-09-02 08:45:00,6097.0,93.2,21.7,Optimal Dry,False
BAT-001514,pears,Ksenia,South,2025-10-06 12:30:00,5599.8,87.5,14.3,Optimal Dry,False
BAT-001515,apples,Granny Smith,North,2025-10-15 13:30:00,5380.7,99.0,10.6,Optimal Dry,False
BAT-001516,table_grapes,Moldova,South,2025-09-28 09:00:00,6725.3,99.0,9.6,Optimal Dry,True
BAT-001517,plums,Stanley,Centre,2025-09-21 09:15:00,7758.0,88.6,16.7,Optimal Dry,False
BAT-001518,plums,Kabardinka,Centre,2025-09-13 10:00:00,4552.1,93.7,20.4,Optimal Dry,True
BAT-001519,apricots,Krasnoshchoky,Centre,2025-06-22 09:30:00,5667.3,90.9,20.2,Optimal Dry,True
BAT-001520,strawberries,Asia,Centre,2025-06-06 07:30:00,844.9,86.4,21.6,Optimal Dry,False
BAT-001521,apples,Jonagold,North,2025-08-26 12:45:00,10375.6,94.3,21.7,Optimal Dry,True
BAT-001522,apples,Jonagold,North,2025-10-20 13:30:00,13499.7,85.2,9.5,Optimal Dry,True
BAT-001523,apples,Jonagold,North,2025-10-21 07:30:00,8903.6,92.4,0.9,Humid,False
BAT-001524,pears,Ksenia,Centre,2025-09-30 06:00:00,10693.5,91.1,10.0,Post-Rain,False
BAT-001525,apples,Jonagold,South,2025-09-06 14:15:00,14778.1,94.2,27.7,Optimal Dry,False
BAT-001526,plums,Anna Späth,South,2025-08-01 06:30:00,6463.7,99.0,16.4,Optimal Dry,False
BAT-001527,plums,Anna Späth,North,2025-08-15 07:15:00,2975.4,92.7,17.1,Optimal Dry,True
BAT-001528,apples,Fuji,North,2025-09-12 11:00:00,13210.8,94.1,16.7,Humid,True
BAT-001529,plums,Kabardinka,North,2025-09-22 12:45:00,9190.3,94.1,22.8,Optimal Dry,True
BAT-001530,table_grapes,Codreanca,South,2025-09-17 13:30:00,5204.2,92.3,15.1,Post-Rain,False
BAT-001531,plums,Kabardinka,North,2025-08-22 06:45:00,9715.8,87.0,20.4,Optimal Dry,True
BAT-001532,raspberries,Heritage,North,2025-07-23 10:30:00,1990.0,85.9,25.1,Optimal Dry,True
BAT-001533,apples,Jonagold,North,2025-09-13 06:45:00,14199.2,91.1,14.4,Optimal Dry,False
BAT-001534,plums,Anna Späth,Centre,2025-10-05 06:15:00,5184.3,83.5,9.5,Humid,True
BAT-001535,apples,Gala,North,2025-09-05 08:45:00,5037.3,90.9,19.4,Optimal Dry,True
BAT-001536,apples,Jonagold,North,2025-08-22 12:15:00,14807.3,85.8,24.3,Optimal Dry,True
BAT-001537,apples,Gala,North,2025-09-13 12:00:00,5739.3,91.2,21.1,Optimal Dry,False
BAT-001538,tomatoes,Primadonna,Centre,2025-10-06 12:30:00,2794.0,95.5,11.3,Humid,True
BAT-001539,plums,Kabardinka,Centre,2025-08-10 11:15:00,7715.3,94.8,26.8,Optimal Dry,True
BAT-001540,tomatoes,Bobcat,South,2025-07-20 14:15:00,4738.4,83.0,28.1,Hot / Sun-Exposed,False
BAT-001541,strawberries,Marmolada,North,2025-06-21 13:30:00,1734.1,94.0,21.2,Optimal Dry,False
BAT-001542,apricots,Spring Blush,South,2025-06-28 13:15:00,2149.8,92.9,27.5,Optimal Dry,False
BAT-001543,pears,Ksenia,North,2025-08-23 14:00:00,6625.5,94.8,21.9,Optimal Dry,True
BAT-001544,apples,Golden Delicious,North,2025-10-12 11:00:00,4960.5,82.6,12.9,Optimal Dry,True
BAT-001545,apples,Idared,North,2025-09-03 09:45:00,10624.3,88.2,22.7,Optimal Dry,False
BAT-001546,apples,Fuji,Centre,2025-09-24 14:30:00,5136.1,99.0,24.0,Optimal Dry,True
BAT-001547,plums,Anna Späth,South,2025-08-26 06:45:00,4947.3,91.4,13.2,Optimal Dry,True
BAT-001548,plums,President,Centre,2025-09-20 14:45:00,4204.0,83.8,22.8,Optimal Dry,True
BAT-001549,plums,Anna Späth,North,2025-08-26 10:15:00,6662.5,82.5,17.2,Optimal Dry,False
BAT-001550,pears,Ksenia,Centre,2025-08-26 11:45:00,4583.0,98.4,22.1,Optimal Dry,False
BAT-001551,plums,Kabardinka,North,2025-09-03 11:00:00,6713.4,94.1,24.7,Optimal Dry,False
BAT-001552,tomatoes,Primadonna,Centre,2025-09-05 10:30:00,6177.4,90.1,22.3,Optimal Dry,True
BAT-001553,tomatoes,Cherry,Centre,2025-07-20 10:00:00,6623.3,92.5,23.2,Optimal Dry,False
BAT-001554,apples,Idared,North,2025-09-28 09:15:00,10231.1,99.0,8.2,Optimal Dry,False
BAT-001555,apricots,Krasnoshchoky,Centre,2025-07-30 11:45:00,2388.8,88.2,23.5,Optimal Dry,True
BAT-001556,apples,Jonagold,North,2025-10-10 13:15:00,7782.4,94.8,14.6,Optimal Dry,False
BAT-001557,apricots,Nadejda,North,2025-07-19 12:30:00,2031.6,92.7,22.2,Optimal Dry,False
BAT-001558,apples,Granny Smith,Centre,2025-10-22 12:30:00,4866.8,94.1,15.3,Optimal Dry,False
BAT-001559,table_grapes,Victoria,Centre,2025-09-03 08:00:00,3025.5,94.5,19.1,Optimal Dry,False
BAT-001560,apples,Fuji,North,2025-09-23 07:15:00,7291.9,80.8,13.3,Humid,True
BAT-001561,pears,Abate Fetel,Centre,2025-09-02 09:15:00,6462.1,92.4,23.1,Optimal Dry,False
BAT-001562,plums,Stanley,North,2025-09-05 12:45:00,6131.3,88.0,26.7,Optimal Dry,True
BAT-001563,apples,Gala,North,2025-10-08 09:30:00,10184.8,90.9,11.7,Humid,False
BAT-001564,apricots,Nadejda,Centre,2025-07-27 12:30:00,3606.4,91.6,33.2,Hot / Sun-Exposed,True
BAT-001565,pears,Conference,North,2025-09-10 06:30:00,4603.1,91.5,17.0,Optimal Dry,False
BAT-001566,apples,Jonagold,North,2025-09-07 07:00:00,6913.7,88.8,14.8,Optimal Dry,True
BAT-001567,table_grapes,Codreanca,South,2025-09-20 10:45:00,6194.6,91.1,21.9,Optimal Dry,False
BAT-001568,plums,Stanley,Centre,2025-08-25 09:30:00,7662.7,88.8,17.3,Optimal Dry,True
BAT-001569,plums,President,South,2025-10-08 09:15:00,6682.5,88.2,12.4,Humid,True
BAT-001570,tomatoes,Rio Grande,Centre,2025-08-20 07:30:00,6318.0,91.3,17.5,Optimal Dry,True
BAT-001571,tomatoes,Rio Grande,South,2025-08-28 14:15:00,6078.1,91.0,28.4,Hot / Sun-Exposed,False
BAT-001572,apples,Gala,North,2025-09-09 13:45:00,6798.2,95.0,26.3,Optimal Dry,True
BAT-001573,apples,Gala,North,2025-10-01 13:45:00,10754.0,96.9,7.2,Optimal Dry,True
BAT-001574,apples,Idared,North,2025-10-05 06:00:00,8242.5,85.0,8.3,Humid,False
BAT-001575,tomatoes,Cherry,South,2025-09-27 12:45:00,4763.1,95.1,16.1,Optimal Dry,False
BAT-001576,pears,Abate Fetel,South,2025-08-16 11:45:00,4878.9,90.6,27.4,Optimal Dry,True
BAT-001577,table_grapes,Muscat de Hamburg,Centre,2025-09-09 06:45:00,7304.1,94.7,16.4,Optimal Dry,True
BAT-001578,apples,Granny Smith,North,2025-08-25 12:30:00,13534.2,93.7,18.8,Optimal Dry,False
BAT-001579,plums,Anna Späth,Centre,2025-08-06 09:30:00,2866.7,94.2,28.3,Hot / Sun-Exposed,False
BAT-001580,raspberries,Glen Ample,North,2025-08-08 14:15:00,2420.0,88.4,24.4,Optimal Dry,False
BAT-001581,table_grapes,Codreanca,South,2025-10-16 10:45:00,6437.2,91.7,10.1,Optimal Dry,True
BAT-001582,apples,Jonagold,North,2025-10-10 08:00:00,13028.7,88.7,9.1,Humid,True
BAT-001583,plums,Kabardinka,Centre,2025-09-26 11:15:00,5662.8,92.7,13.0,Optimal Dry,True
BAT-001584,pears,Williams,Centre,2025-08-18 14:30:00,8062.2,88.6,21.9,Optimal Dry,False
BAT-001585,plums,Stanley,Centre,2025-09-03 06:45:00,8943.0,97.5,18.0,Optimal Dry,False
BAT-001586,apples,Golden Delicious,North,2025-10-20 10:45:00,8459.2,99.0,5.7,Optimal Dry,True
BAT-001587,raspberries,Polana,South,2025-08-20 11:30:00,780.7,99.0,24.0,Optimal Dry,True
BAT-001588,plums,President,North,2025-09-17 06:45:00,8279.3,89.6,13.3,Humid,True
BAT-001589,apples,Gala,North,2025-10-17 11:30:00,4487.3,98.0,9.5,Optimal Dry,False
BAT-001590,table_grapes,Muscat de Hamburg,Centre,2025-09-09 08:30:00,2509.8,89.8,17.8,Optimal Dry,True
BAT-001591,pears,Abate Fetel,North,2025-09-03 14:00:00,8947.1,98.2,27.9,Optimal Dry,False
BAT-001592,apples,Gala,North,2025-09-18 13:45:00,8001.2,88.3,18.8,Optimal Dry,True
BAT-001593,tomatoes,Cherry,Centre,2025-09-04 13:45:00,4617.0,93.4,28.6,Hot / Sun-Exposed,False
BAT-001594,apples,Golden Delicious,North,2025-10-01 12:45:00,8862.0,90.7,6.6,Humid,False
BAT-001595,strawberries,Clery,North,2025-06-11 06:45:00,2759.7,81.5,14.4,Optimal Dry,True
BAT-001596,table_grapes,Codreanca,Centre,2025-10-01 11:30:00,4137.9,89.2,8.9,Optimal Dry,True
BAT-001597,apples,Jonagold,North,2025-09-12 08:00:00,7844.1,93.4,15.8,Post-Rain,False
BAT-001598,table_grapes,Victoria,South,2025-10-16 07:15:00,7764.2,93.1,2.6,Humid,False
BAT-001599,plums,Kabardinka,Centre,2025-08-26 06:45:00,7012.0,89.2,11.9,Optimal Dry,False
BAT-001600,tomatoes,Rio Grande,South,2025-07-07 13:00:00,2609.1,89.7,34.3,Hot / Sun-Exposed,True
BAT-001601,tomatoes,Primadonna,Centre,2025-08-23 08:45:00,6595.4,91.8,18.7,Optimal Dry,True
BAT-001602,plums,Kabardinka,South,2025-08-14 07:45:00,3605.7,93.5,20.4,Optimal Dry,True
BAT-001603,apples,Gala,North,2025-09-30 09:15:00,10921.1,93.4,9.8,Post-Rain,False
BAT-001604,plums,Kabardinka,Centre,2025-08-19 10:45:00,3024.8,88.0,21.5,Optimal Dry,True
BAT-001605,table_grapes,Victoria,South,2025-09-14 07:15:00,3998.2,93.7,12.7,Optimal Dry,True
BAT-001606,apples,Idared,North,2025-09-02 10:00:00,14169.4,98.2,23.3,Optimal Dry,False
BAT-001607,apples,Fuji,Centre,2025-10-02 06:15:00,5855.2,92.3,5.5,Optimal Dry,False
BAT-001608,plums,Kabardinka,South,2025-09-08 07:45:00,2841.4,90.4,16.1,Optimal Dry,False
BAT-001609,table_grapes,Muscat de Hamburg,South,2025-09-09 09:45:00,5370.4,94.9,22.3,Optimal Dry,True
BAT-001610,apples,Golden Delicious,North,2025-09-10 08:45:00,14630.7,86.3,19.5,Optimal Dry,True
BAT-001611,plums,Anna Späth,North,2025-09-05 12:30:00,6404.1,97.0,25.7,Optimal Dry,False
BAT-001612,tomatoes,Primadonna,Centre,2025-09-06 06:00:00,2597.4,88.0,15.5,Optimal Dry,False
BAT-001613,apricots,Spring Blush,Centre,2025-07-22 06:15:00,4228.1,90.0,19.9,Optimal Dry,True
BAT-001614,plums,Stanley,Centre,2025-08-12 07:00:00,7769.9,87.9,15.0,Optimal Dry,False
BAT-001615,plums,Kabardinka,Centre,2025-09-23 11:30:00,7992.5,95.9,22.9,Optimal Dry,False
BAT-001616,table_grapes,Victoria,Centre,2025-10-08 12:30:00,4132.2,94.3,12.7,Humid,True
BAT-001617,tomatoes,Bobcat,Centre,2025-07-10 12:00:00,3790.8,87.5,24.0,Optimal Dry,False
BAT-001618,apples,Idared,North,2025-09-21 08:30:00,14702.2,90.1,14.6,Humid,False
BAT-001619,plums,President,Centre,2025-09-07 06:45:00,3392.2,92.0,15.6,Optimal Dry,True
BAT-001620,apples,Granny Smith,North,2025-09-23 12:00:00,6416.4,86.3,21.6,Optimal Dry,False
BAT-001621,raspberries,Novokitaevskaya,North,2025-08-07 09:45:00,638.5,86.2,19.5,Optimal Dry,False
BAT-001622,apples,Golden Delicious,North,2025-09-14 11:45:00,7195.2,93.3,20.3,Optimal Dry,False
BAT-001623,apples,Granny Smith,Centre,2025-09-24 09:00:00,10220.6,91.9,15.9,Optimal Dry,True
BAT-001624,table_grapes,Codreanca,South,2025-09-10 10:00:00,6733.4,92.1,23.0,Optimal Dry,False
BAT-001625,apricots,Krasnoshchoky,North,2025-07-08 14:15:00,3601.9,93.4,32.4,Hot / Sun-Exposed,True
BAT-001626,plums,Stanley,North,2025-08-11 11:15:00,6640.3,90.6,22.4,Optimal Dry,True
BAT-001627,tomatoes,Rio Grande,North,2025-07-02 11:30:00,3203.5,91.7,24.1,Optimal Dry,True
BAT-001628,apples,Gala,North,2025-10-21 14:15:00,12632.3,94.0,12.0,Optimal Dry,True
BAT-001629,apples,Gala,North,2025-10-21 07:30:00,10474.9,90.8,0.9,Humid,False
BAT-001630,apples,Jonagold,Centre,2025-09-09 14:30:00,12656.3,97.8,27.5,Optimal Dry,True
BAT-001631,plums,Kabardinka,Centre,2025-08-09 11:00:00,4898.1,88.1,27.1,Optimal Dry,False
BAT-001632,raspberries,Polana,North,2025-06-26 07:30:00,1916.7,89.3,21.1,Optimal Dry,False
BAT-001633,apples,Idared,North,2025-10-02 10:30:00,13478.0,93.3,6.6,Optimal Dry,True
BAT-001634,plums,Stanley,Centre,2025-10-04 07:30:00,9093.9,85.1,9.6,Humid,False
BAT-001635,apples,Fuji,North,2025-09-29 09:15:00,14348.2,93.7,10.1,Optimal Dry,True
BAT-001636,apples,Fuji,Centre,2025-08-31 14:45:00,5572.6,87.5,32.6,Hot / Sun-Exposed,False
BAT-001637,plums,Anna Späth,South,2025-08-03 08:45:00,7574.4,94.4,24.1,Optimal Dry,False
BAT-001638,apples,Idared,North,2025-10-24 08:45:00,5332.2,87.2,14.5,Humid,False
BAT-001639,apples,Granny Smith,North,2025-10-25 09:45:00,8496.3,93.2,9.5,Optimal Dry,False
BAT-001640,table_grapes,Moldova,Centre,2025-10-11 10:45:00,4414.7,85.9,11.0,Optimal Dry,False
BAT-001641,apples,Golden Delicious,North,2025-10-20 12:00:00,4331.3,99.0,7.2,Optimal Dry,True
BAT-001642,pears,Abate Fetel,Centre,2025-10-02 10:15:00,8265.2,89.4,7.3,Optimal Dry,True
BAT-001643,tomatoes,Bobcat,Centre,2025-07-23 07:45:00,4332.7,88.8,22.5,Optimal Dry,True
BAT-001644,table_grapes,Muscat de Hamburg,South,2025-09-09 10:30:00,7659.4,90.0,22.3,Optimal Dry,False
BAT-001645,tomatoes,Cherry,Centre,2025-09-29 14:00:00,6317.1,96.7,18.1,Optimal Dry,False
BAT-001646,plums,Stanley,Centre,2025-08-05 11:15:00,2858.2,98.7,28.5,Hot / Sun-Exposed,False
BAT-001647,apples,Golden Delicious,North,2025-09-11 11:30:00,12422.5,97.5,22.7,Optimal Dry,True
BAT-001648,apples,Granny Smith,North,2025-08-31 12:30:00,4235.0,88.8,29.1,Hot / Sun-Exposed,True
BAT-001649,apricots,Spring Blush,Centre,2025-07-30 09:30:00,3808.6,92.4,22.3,Optimal Dry,False
BAT-001650,apples,Jonagold,North,2025-10-14 07:45:00,12950.6,93.1,4.4,Humid,True
BAT-001651,apricots,Spring Blush,Centre,2025-07-31 08:15:00,3666.7,87.0,18.6,Optimal Dry,False
BAT-001652,plums,Anna Späth,Centre,2025-10-10 07:15:00,9403.0,86.1,10.6,Optimal Dry,True
BAT-001653,plums,Anna Späth,Centre,2025-08-15 07:15:00,9763.5,89.3,19.2,Optimal Dry,True
BAT-001654,plums,Anna Späth,South,2025-09-22 08:00:00,9379.3,89.7,14.1,Humid,True
BAT-001655,plums,President,Centre,2025-08-22 11:30:00,3968.2,89.2,28.8,Hot / Sun-Exposed,False
BAT-001656,apples,Fuji,North,2025-08-25 06:00:00,4614.2,92.4,9.5,Optimal Dry,True
BAT-001657,apples,Idared,North,2025-09-20 13:30:00,10819.0,89.7,22.9,Optimal Dry,True
BAT-001658,apples,Idared,North,2025-10-01 12:30:00,4333.2,90.9,6.2,Humid,True
BAT-001659,apples,Granny Smith,Centre,2025-10-20 10:45:00,13050.3,87.5,6.7,Optimal Dry,True
BAT-001660,plums,Anna Späth,Centre,2025-08-30 09:45:00,3307.7,87.8,25.5,Optimal Dry,False
BAT-001661,pears,Williams,Centre,2025-09-30 10:00:00,11553.6,91.8,11.6,Humid,True
BAT-001662,table_grapes,Muscat de Hamburg,South,2025-10-02 13:30:00,6145.7,92.6,11.2,Optimal Dry,False
BAT-001663,apples,Idared,North,2025-08-29 08:15:00,4321.8,88.7,16.9,Optimal Dry,False
BAT-001664,apples,Granny Smith,North,2025-08-28 12:00:00,12806.8,90.1,25.2,Optimal Dry,False
BAT-001665,tomatoes,Bobcat,South,2025-08-11 12:30:00,6126.6,98.4,28.0,Optimal Dry,True
BAT-001666,tomatoes,Rio Grande,Centre,2025-09-03 11:45:00,2372.0,90.2,26.8,Optimal Dry,False
BAT-001667,strawberries,Asia,North,2025-06-21 12:30:00,883.2,84.5,17.9,Optimal Dry,False
BAT-001668,tomatoes,Cherry,South,2025-10-03 12:00:00,4394.2,89.4,9.1,Optimal Dry,True
BAT-001669,apricots,Krasnoshchoky,Centre,2025-07-14 07:30:00,4265.0,90.7,21.8,Optimal Dry,False
BAT-001670,apricots,Spring Blush,North,2025-07-10 14:30:00,3234.8,90.2,24.0,Optimal Dry,True
BAT-001671,apricots,Krasnoshchoky,Centre,2025-07-07 12:45:00,3385.3,88.4,33.8,Hot / Sun-Exposed,True
BAT-001672,pears,Williams,Centre,2025-09-03 12:15:00,8110.1,89.8,26.8,Optimal Dry,True
BAT-001673,table_grapes,Moldova,Centre,2025-10-06 11:45:00,6106.2,85.3,11.3,Humid,True
BAT-001674,apples,Fuji,Centre,2025-09-16 12:30:00,12476.3,93.3,21.3,Optimal Dry,False
BAT-001675,apples,Golden Delicious,North,2025-09-08 06:15:00,9799.8,91.2,14.1,Optimal Dry,False
BAT-001676,apples,Jonagold,North,2025-09-26 14:15:00,11908.7,89.7,15.2,Optimal Dry,True
BAT-001677,apples,Golden Delicious,North,2025-09-28 14:15:00,9706.3,85.6,15.8,Optimal Dry,False
BAT-001678,tomatoes,Rio Grande,Centre,2025-08-03 13:30:00,4427.5,94.3,30.0,Hot / Sun-Exposed,False
BAT-001679,plums,Stanley,North,2025-08-23 10:15:00,6803.7,85.4,18.0,Optimal Dry,True
BAT-001680,apples,Idared,North,2025-10-05 10:00:00,14616.5,92.4,10.3,Humid,True
BAT-001681,pears,Abate Fetel,Centre,2025-10-15 14:15:00,10132.7,93.7,10.8,Optimal Dry,True
BAT-001682,apples,Golden Delicious,North,2025-09-15 13:30:00,9662.6,86.0,17.2,Post-Rain,True
BAT-001683,plums,Anna Späth,Centre,2025-09-09 10:45:00,5800.3,95.5,24.2,Optimal Dry,False
BAT-001684,plums,Kabardinka,North,2025-09-26 06:45:00,3193.6,85.9,4.5,Optimal Dry,False
BAT-001685,plums,Stanley,South,2025-08-06 11:45:00,3684.1,91.0,30.9,Hot / Sun-Exposed,True
BAT-001686,table_grapes,Codreanca,South,2025-09-08 09:45:00,7017.3,83.1,21.4,Optimal Dry,True
BAT-001687,apples,Golden Delicious,North,2025-08-26 06:00:00,8648.1,88.3,10.2,Optimal Dry,True
BAT-001688,apples,Gala,South,2025-09-02 14:45:00,12036.0,91.0,30.9,Hot / Sun-Exposed,False
BAT-001689,apples,Granny Smith,North,2025-08-25 12:15:00,5613.2,87.6,18.8,Optimal Dry,True
BAT-001690,apples,Golden Delicious,South,2025-10-13 06:15:00,8006.8,89.5,8.2,Humid,True
BAT-001691,raspberries,Glen Ample,North,2025-07-14 13:30:00,728.4,97.2,30.6,Hot / Sun-Exposed,True
BAT-001692,table_grapes,Moldova,South,2025-10-10 12:45:00,3796.0,92.8,17.3,Optimal Dry,True
BAT-001693,apricots,Krasnoshchoky,Centre,2025-06-29 07:15:00,5187.5,91.0,16.5,Optimal Dry,False
BAT-001694,strawberries,Alba,North,2025-05-28 12:00:00,1831.4,93.6,18.5,Optimal Dry,False
BAT-001695,apples,Golden Delicious,North,2025-08-21 12:15:00,11508.2,99.0,26.8,Optimal Dry,False
BAT-001696,tomatoes,Bobcat,Centre,2025-10-02 10:00:00,4777.9,86.4,7.3,Optimal Dry,False
BAT-001697,apricots,Kioto,Centre,2025-07-26 12:15:00,3410.9,95.2,32.0,Hot / Sun-Exposed,True
BAT-001698,apples,Golden Delicious,North,2025-10-20 11:15:00,12625.2,97.9,5.7,Optimal Dry,True
BAT-001699,plums,Kabardinka,South,2025-08-24 06:30:00,5331.6,90.6,14.4,Optimal Dry,True
BAT-001700,apples,Golden Delicious,North,2025-10-20 07:00:00,12523.8,92.4,2.8,Optimal Dry,False
BAT-001701,apples,Golden Delicious,North,2025-09-24 06:15:00,10686.7,96.3,13.2,Humid,False
BAT-001702,table_grapes,Moldova,South,2025-10-08 13:30:00,4540.3,93.7,13.0,Post-Rain,True
BAT-001703,raspberries,Glen Ample,North,2025-08-16 06:15:00,680.6,89.8,14.7,Optimal Dry,False
BAT-001704,table_grapes,Moldova,South,2025-10-09 14:30:00,3660.8,88.8,13.7,Optimal Dry,True
BAT-001705,table_grapes,Moldova,Centre,2025-09-02 13:00:00,7875.5,87.6,29.8,Hot / Sun-Exposed,True
BAT-001706,apples,Idared,North,2025-08-24 12:15:00,5032.4,89.5,17.5,Optimal Dry,True
BAT-001707,strawberries,Clery,Centre,2025-06-08 14:45:00,2096.2,95.6,30.4,Hot / Sun-Exposed,True
BAT-001708,apples,Jonagold,North,2025-10-02 06:00:00,6885.5,91.8,4.8,Humid,True
BAT-001709,tomatoes,Primadonna,Centre,2025-07-25 14:45:00,2988.9,86.8,33.5,Hot / Sun-Exposed,False
BAT-001710,tomatoes,Primadonna,Centre,2025-10-06 06:30:00,4241.4,93.9,10.2,Humid,True
BAT-001711,apples,Golden Delicious,North,2025-09-16 07:45:00,14295.8,96.2,10.5,Humid,False
BAT-001712,apples,Granny Smith,North,2025-09-08 11:15:00,5266.1,91.7,21.7,Optimal Dry,False
BAT-001713,table_grapes,Moldova,South,2025-09-30 11:15:00,2503.9,94.3,13.7,Optimal Dry,False
BAT-001714,apples,Golden Delicious,North,2025-10-07 09:30:00,4316.7,93.6,10.1,Humid,False
BAT-001715,apples,Idared,North,2025-08-23 12:00:00,8044.9,86.1,20.9,Optimal Dry,False
BAT-001716,raspberries,Novokitaevskaya,North,2025-06-17 14:00:00,986.5,86.7,26.7,Optimal Dry,False
BAT-001717,apples,Fuji,North,2025-09-01 10:30:00,8515.5,91.0,22.7,Optimal Dry,True
BAT-001718,plums,Kabardinka,North,2025-09-13 07:00:00,6215.4,91.1,14.4,Optimal Dry,False
BAT-001719,apples,Jonagold,North,2025-09-02 13:00:00,10856.9,90.5,28.2,Hot / Sun-Exposed,True
BAT-001720,table_grapes,Muscat de Hamburg,South,2025-10-08 14:30:00,7019.1,85.6,13.0,Post-Rain,True
BAT-001721,raspberries,Heritage,North,2025-07-04 10:15:00,1662.0,96.0,27.0,Optimal Dry,False
BAT-001722,plums,Kabardinka,Centre,2025-08-08 14:45:00,5893.7,91.0,26.1,Optimal Dry,True
BAT-001723,apples,Idared,North,2025-09-18 08:30:00,7979.0,88.2,11.5,Optimal Dry,False
BAT-001724,plums,President,Centre,2025-09-12 13:30:00,3545.2,88.4,20.9,Optimal Dry,True
BAT-001725,apples,Golden Delicious,North,2025-10-14 09:15:00,11801.9,96.5,5.9,Optimal Dry,False
BAT-001726,tomatoes,Rio Grande,North,2025-07-03 10:45:00,4189.3,96.7,26.0,Optimal Dry,True
BAT-001727,pears,Abate Fetel,North,2025-09-11 10:00:00,5249.0,87.6,20.2,Optimal Dry,True
BAT-001728,apples,Jonagold,North,2025-09-12 11:00:00,4197.7,89.4,16.7,Humid,False
BAT-001729,apples,Jonagold,North,2025-10-19 09:30:00,5327.1,99.0,7.4,Optimal Dry,False
BAT-001730,strawberries,Clery,North,2025-05-30 13:00:00,2641.5,95.4,17.5,Optimal Dry,True
BAT-001731,plums,Stanley,North,2025-09-23 11:30:00,5020.7,86.4,21.6,Optimal Dry,False
BAT-001732,pears,Conference,Centre,2025-08-27 12:30:00,4168.3,92.9,25.8,Optimal Dry,False
BAT-001733,pears,Ksenia,North,2025-10-14 09:00:00,5034.8,93.3,5.9,Optimal Dry,True
BAT-001734,apples,Jonagold,North,2025-10-18 06:30:00,4694.3,84.7,6.7,Humid,True
BAT-001735,apples,Gala,North,2025-10-15 14:00:00,11803.8,89.7,10.6,Optimal Dry,False
BAT-001736,apples,Jonagold,North,2025-09-28 09:30:00,9693.1,85.0,10.8,Optimal Dry,True
BAT-001737,plums,President,North,2025-10-01 06:30:00,5957.8,92.8,5.7,Humid,False
BAT-001738,apples,Fuji,North,2025-09-10 08:30:00,14312.6,95.1,17.6,Optimal Dry,True
BAT-001739,apples,Idared,North,2025-10-20 08:30:00,8220.4,92.3,3.0,Optimal Dry,False
BAT-001740,apples,Jonagold,North,2025-09-16 08:30:00,13187.9,89.1,10.5,Humid,False
BAT-001741,apples,Golden Delicious,North,2025-09-15 07:15:00,9674.0,88.2,12.9,Optimal Dry,False
BAT-001742,apples,Idared,North,2025-09-07 09:15:00,5149.8,92.5,18.1,Optimal Dry,False
BAT-001743,apples,Idared,North,2025-08-27 09:00:00,12104.7,88.3,17.1,Optimal Dry,False
BAT-001744,table_grapes,Victoria,South,2025-10-11 11:45:00,7761.4,91.9,13.8,Optimal Dry,False
BAT-001745,apricots,Kioto,North,2025-07-29 08:30:00,5307.3,92.9,20.2,Post-Rain,True
BAT-001746,apricots,Krasnoshchoky,Centre,2025-07-03 06:30:00,5516.2,91.0,16.5,Optimal Dry,False
BAT-001747,apples,Idared,North,2025-09-03 08:00:00,4494.3,90.4,18.1,Optimal Dry,True
BAT-001748,apples,Granny Smith,North,2025-09-23 09:45:00,10679.9,93.3,18.1,Optimal Dry,False
BAT-001749,tomatoes,Rio Grande,South,2025-07-22 11:15:00,4873.3,94.5,32.1,Hot / Sun-Exposed,False
BAT-001750,plums,President,North,2025-10-04 06:00:00,4737.2,87.7,9.1,Post-Rain,False
BAT-001751,table_grapes,Moldova,South,2025-10-25 10:45:00,3894.3,88.8,13.8,Optimal Dry,False
BAT-001752,pears,Conference,Centre,2025-09-03 07:00:00,10701.3,98.1,18.0,Optimal Dry,True
BAT-001753,plums,Kabardinka,Centre,2025-08-05 13:00:00,6069.2,93.3,30.5,Hot / Sun-Exposed,True
BAT-001754,tomatoes,Primadonna,Centre,2025-08-13 13:00:00,4356.2,94.5,27.3,Optimal Dry,True
BAT-001755,plums,Kabardinka,Centre,2025-09-08 08:15:00,6265.7,93.2,16.3,Optimal Dry,False
BAT-001756,pears,Abate Fetel,Centre,2025-09-08 12:30:00,6707.2,88.1,24.6,Optimal Dry,False
BAT-001757,pears,Williams,North,2025-10-13 14:45:00,8034.3,95.1,12.0,Optimal Dry,False
BAT-001758,table_grapes,Muscat de Hamburg,South,2025-09-30 09:30:00,4791.4,99.0,12.3,Optimal Dry,True
BAT-001759,apples,Gala,North,2025-08-27 13:45:00,6402.3,90.3,25.9,Optimal Dry,True
BAT-001760,raspberries,Novokitaevskaya,North,2025-08-07 14:00:00,1608.7,88.1,24.4,Optimal Dry,False
BAT-001761,plums,Kabardinka,Centre,2025-08-01 08:00:00,4389.9,88.6,19.7,Optimal Dry,False
