check_id,batch_id,check_datetime,stage,firmness_kg_cm2,sugar_brix,defect_pct
CHK-003349,BAT-001117,2025-09-15 14:30:00,harvest,8.09,11.6,0.7
CHK-003350,BAT-001117,2025-09-24 17:04:48,pre_dispatch,6.83,12.5,7.9
CHK-003351,BAT-001117,2025-09-26 06:00:24,arrival,4.36,13.1,9.7
CHK-003352,BAT-001118,2025-10-21 14:15:00,harvest,7.32,11.6,0.8
CHK-003353,BAT-001118,2025-12-05 17:46:12,pre_dispatch,6.15,16.3,5.8
CHK-003354,BAT-001118,2025-12-06 06:24:12,arrival,6.41,16.7,2.5
CHK-003355,BAT-001119,2025-10-07 12:00:00,harvest,7.46,15.3,0.5
CHK-003356,BAT-001119,2025-12-29 12:37:48,pre_dispatch,6.67,13.5,7.2
CHK-003357,BAT-001119,2025-12-30 06:38:12,arrival,5.93,16.8,4.6
CHK-003358,BAT-001120,2025-09-15 14:00:00,harvest,8.13,14.2,4.0
CHK-003359,BAT-001120,2026-03-01 15:45:36,pre_dispatch,7.44,15.3,7.6
CHK-003360,BAT-001120,2026-03-02 03:10:00,arrival,6.7,12.1,5.8
CHK-003361,BAT-001121,2025-09-26 09:30:00,harvest,6.73,12.0,3.7
CHK-003362,BAT-001121,2025-10-12 09:57:36,pre_dispatch,7.0,14.1,6.0
CHK-003363,BAT-001121,2025-10-13 22:45:24,arrival,4.68,15.0,5.6
CHK-003364,BAT-001122,2025-07-26 12:45:00,harvest,6.87,13.1,1.1
CHK-003365,BAT-001122,2025-08-07 16:33:00,pre_dispatch,7.31,16.7,4.3
CHK-003366,BAT-001122,2025-08-08 04:29:48,arrival,7.17,14.8,13.6
CHK-003367,BAT-001123,2025-09-18 12:30:00,harvest,7.58,11.9,2.7
CHK-003368,BAT-001123,2026-03-04 16:05:24,pre_dispatch,5.33,13.4,3.8
CHK-003369,BAT-001123,2026-03-05 12:04:48,arrival,4.33,14.9,9.7
CHK-003370,BAT-001124,2025-08-25 09:15:00,harvest,7.04,12.1,0.6
CHK-003371,BAT-001124,2025-10-27 12:22:48,pre_dispatch,5.71,12.5,4.4
CHK-003372,BAT-001124,2025-10-27 22:28:24,arrival,6.3,15.8,17.8
CHK-003373,BAT-001125,2025-10-08 07:00:00,harvest,6.77,11.9,3.8
CHK-003374,BAT-001125,2026-02-25 07:46:48,pre_dispatch,6.92,16.1,4.2
CHK-003375,BAT-001125,2026-02-26 04:38:12,arrival,4.54,11.6,17.1
CHK-003376,BAT-001126,2025-09-26 09:15:00,harvest,6.51,12.1,3.6
CHK-003377,BAT-001126,2026-01-09 09:15:36,pre_dispatch,5.67,13.2,7.0
CHK-003378,BAT-001126,2026-01-10 19:43:12,arrival,5.5,12.3,15.6
CHK-003379,BAT-001127,2025-08-11 12:00:00,harvest,7.2,16.3,2.5
CHK-003380,BAT-001127,2025-08-28 12:52:12,pre_dispatch,5.68,12.9,2.5
CHK-003381,BAT-001127,2025-08-28 22:26:00,arrival,6.04,17.1,5.2
CHK-003382,BAT-001128,2025-07-06 12:15:00,harvest,6.76,11.9,1.7
CHK-003383,BAT-001128,2025-07-22 13:34:12,pre_dispatch,7.72,15.7,2.1
CHK-003384,BAT-001128,2025-07-22 20:57:36,arrival,7.16,15.9,17.1
CHK-003385,BAT-001129,2025-10-18 08:45:00,harvest,7.2,12.1,3.5
CHK-003386,BAT-001129,2025-12-22 08:20:24,pre_dispatch,5.48,14.9,3.1
CHK-003387,BAT-001129,2025-12-23 09:50:12,arrival,4.21,13.8,2.9
CHK-003388,BAT-001130,2025-09-18 09:15:00,harvest,6.94,12.7,3.9
CHK-003389,BAT-001130,2025-10-26 12:40:48,pre_dispatch,7.54,15.1,4.2
CHK-003390,BAT-001130,2025-10-27 06:42:24,arrival,5.46,13.8,7.8
CHK-003391,BAT-001131,2025-08-24 10:30:00,harvest,8.2,11.8,3.7
CHK-003392,BAT-001131,2025-09-19 11:39:00,pre_dispatch,6.23,12.3,2.4
CHK-003393,BAT-001131,2025-09-20 10:38:12,arrival,4.74,14.0,8.7
CHK-003394,BAT-001132,2025-09-03 13:00:00,harvest,8.03,16.4,1.3
CHK-003395,BAT-001132,2025-09-09 15:55:48,pre_dispatch,5.5,16.5,3.8
CHK-003396,BAT-001132,2025-09-11 10:42:00,arrival,5.62,11.9,15.9
CHK-003397,BAT-001133,2025-09-02 10:30:00,harvest,7.93,11.2,3.6
CHK-003398,BAT-001133,2025-12-10 14:28:12,pre_dispatch,6.88,13.2,6.8
CHK-003399,BAT-001133,2025-12-12 02:54:36,arrival,6.3,16.4,1.6
CHK-003400,BAT-001134,2025-07-02 12:00:00,harvest,7.27,12.2,2.5
CHK-003401,BAT-001134,2025-07-08 15:29:24,pre_dispatch,6.81,12.7,2.9
CHK-003402,BAT-001134,2025-07-09 23:24:24,arrival,5.88,12.2,3.8
CHK-003403,BAT-001135,2025-10-02 11:00:00,harvest,6.51,15.7,2.4
CHK-003404,BAT-001135,2025-12-30 12:27:00,pre_dispatch,5.73,13.0,1.4
CHK-003405,BAT-001135,2025-12-31 01:40:12,arrival,5.72,15.1,12.4
CHK-003406,BAT-001136,2025-09-09 10:30:00,harvest,7.79,15.8,2.1
CHK-003407,BAT-001136,2025-09-20 13:56:24,pre_dispatch,6.49,16.8,7.0
CHK-003408,BAT-001136,2025-09-22 01:20:48,arrival,7.02,16.8,8.0
CHK-003409,BAT-001137,2025-10-10 08:15:00,harvest,7.16,14.5,3.4
CHK-003410,BAT-001137,2025-10-28 09:50:24,pre_dispatch,5.81,16.2,6.7
CHK-003411,BAT-001137,2025-10-29 18:15:12,arrival,7.12,12.3,10.3
CHK-003412,BAT-001138,2025-08-31 13:00:00,harvest,7.23,11.0,3.0
CHK-003413,BAT-001138,2026-01-05 13:12:00,pre_dispatch,6.18,12.9,4.9
CHK-003414,BAT-001138,2026-01-05 22:57:24,arrival,4.64,16.1,9.9
CHK-003415,BAT-001139,2025-09-26 11:30:00,harvest,6.63,11.6,2.6
CHK-003416,BAT-001139,2025-12-20 14:03:00,pre_dispatch,7.23,14.6,8.3
CHK-003417,BAT-001139,2025-12-21 07:24:24,arrival,4.75,16.1,16.4
CHK-003418,BAT-001140,2025-10-15 07:00:00,harvest,6.77,13.9,0.8
CHK-003419,BAT-001140,2026-01-07 10:27:36,pre_dispatch,5.94,15.6,7.7
CHK-003420,BAT-001140,2026-01-09 00:07:12,arrival,4.1,13.7,15.3
CHK-003421,BAT-001141,2025-10-03 10:30:00,harvest,6.96,12.7,2.9
CHK-003422,BAT-001141,2025-12-04 11:13:12,pre_dispatch,7.62,15.4,2.5
CHK-003423,BAT-001141,2025-12-04 20:36:00,arrival,7.06,13.9,4.4
CHK-003424,BAT-001142,2025-09-10 08:00:00,harvest,7.44,12.4,1.2
CHK-003425,BAT-001142,2025-10-31 08:38:24,pre_dispatch,5.58,15.1,3.1
CHK-003426,BAT-001142,2025-11-01 04:43:36,arrival,5.53,11.8,15.0
CHK-003427,BAT-001143,2025-09-07 11:15:00,harvest,7.9,12.8,3.9
CHK-003428,BAT-001143,2025-09-26 12:49:48,pre_dispatch,7.15,12.0,4.3
CHK-003429,BAT-001143,2025-09-28 06:11:00,arrival,5.88,12.3,8.2
CHK-003430,BAT-001144,2025-07-09 14:45:00,harvest,7.19,13.1,2.2
CHK-003431,BAT-001144,2025-07-14 18:31:12,pre_dispatch,7.3,16.9,5.0
CHK-003432,BAT-001144,2025-07-15 14:59:00,arrival,5.57,15.1,16.1
CHK-003433,BAT-001145,2025-10-03 12:15:00,harvest,8.34,13.1,3.3
CHK-003434,BAT-001145,2026-01-15 13:54:00,pre_dispatch,5.13,12.6,4.5
CHK-003435,BAT-001145,2026-01-16 07:51:00,arrival,7.15,12.4,5.7
CHK-003436,BAT-001146,2025-10-08 11:30:00,harvest,8.05,14.8,3.3
CHK-003437,BAT-001146,2025-12-25 13:25:48,pre_dispatch,6.32,16.4,4.3
CHK-003438,BAT-001146,2025-12-26 06:33:00,arrival,5.46,14.0,14.5
CHK-003439,BAT-001147,2025-09-13 09:45:00,harvest,6.61,14.1,1.7
CHK-003440,BAT-001147,2025-10-31 11:33:36,pre_dispatch,5.38,16.3,2.5
CHK-003441,BAT-001147,2025-10-31 19:01:36,arrival,5.59,15.2,10.6
CHK-003442,BAT-001148,2025-09-30 12:30:00,harvest,7.87,13.3,3.3
CHK-003443,BAT-001148,2025-11-22 14:45:36,pre_dispatch,7.08,15.1,5.4
CHK-003444,BAT-001148,2025-11-23 02:48:00,arrival,5.82,12.9,3.0
CHK-003445,BAT-001149,2025-09-27 15:45:00,harvest,7.91,11.3,3.8
CHK-003446,BAT-001149,2025-11-30 18:14:24,pre_dispatch,5.24,12.4,7.1
CHK-003447,BAT-001149,2025-12-01 06:29:12,arrival,4.91,16.4,8.3
CHK-003448,BAT-001150,2025-09-20 08:30:00,harvest,7.48,11.5,3.7
CHK-003449,BAT-001150,2025-11-09 09:20:24,pre_dispatch,6.62,11.7,4.3
CHK-003450,BAT-001150,2025-11-10 04:43:12,arrival,6.01,12.9,1.7
CHK-003451,BAT-001151,2025-08-15 08:30:00,harvest,6.85,14.5,2.3
CHK-003452,BAT-001151,2025-09-06 08:52:12,pre_dispatch,6.98,15.0,3.3
CHK-003453,BAT-001151,2025-09-06 21:47:12,arrival,6.75,15.0,6.0
CHK-003454,BAT-001152,2025-09-09 09:00:00,harvest,6.8,11.6,0.5
CHK-003455,BAT-001152,2025-12-20 09:45:00,pre_dispatch,6.69,14.8,2.3
CHK-003456,BAT-001152,2025-12-20 18:06:12,arrival,6.74,16.4,3.4
CHK-003457,BAT-001153,2025-08-22 11:45:00,harvest,7.16,12.8,3.8
CHK-003458,BAT-001153,2025-09-11 14:08:24,pre_dispatch,6.12,13.9,3.0
CHK-003459,BAT-001153,2025-09-13 08:43:00,arrival,5.96,15.9,13.3
CHK-003460,BAT-001154,2025-07-31 11:15:00,harvest,7.82,14.3,3.1
CHK-003461,BAT-001154,2025-08-16 14:21:00,pre_dispatch,5.73,15.7,2.0
CHK-003462,BAT-001154,2025-08-18 02:52:12,arrival,5.2,17.0,3.8
CHK-003463,BAT-001155,2025-05-30 11:15:00,harvest,6.79,16.2,1.6
CHK-003464,BAT-001155,2025-06-04 11:20:24,pre_dispatch,5.88,11.9,6.5
CHK-003465,BAT-001155,2025-06-05 08:08:12,arrival,6.25,14.9,9.5
CHK-003466,BAT-001156,2025-10-10 15:00:00,harvest,6.82,15.5,2.1
CHK-003467,BAT-001156,2026-01-20 17:42:36,pre_dispatch,6.37,16.2,8.4
CHK-003468,BAT-001156,2026-01-22 11:53:48,arrival,4.2,11.8,4.0
CHK-003469,BAT-001157,2025-10-03 07:45:00,harvest,6.58,11.5,2.6
CHK-003470,BAT-001157,2025-11-07 09:48:00,pre_dispatch,5.31,15.9,5.0
CHK-003471,BAT-001157,2025-11-08 03:06:24,arrival,4.12,15.7,6.4
CHK-003472,BAT-001158,2025-10-14 13:00:00,harvest,7.66,16.2,0.6
CHK-003473,BAT-001158,2026-01-01 16:24:36,pre_dispatch,7.08,12.2,2.0
CHK-003474,BAT-001158,2026-01-02 08:20:00,arrival,6.74,16.9,1.8
CHK-003475,BAT-001159,2025-09-01 08:45:00,harvest,7.67,15.5,2.7
CHK-003476,BAT-001159,2025-12-26 09:13:48,pre_dispatch,7.14,16.5,5.6
CHK-003477,BAT-001159,2025-12-27 05:47:48,arrival,5.19,13.7,15.1
CHK-003478,BAT-001160,2025-08-28 09:00:00,harvest,7.15,14.2,1.5
CHK-003479,BAT-001160,2025-11-15 10:25:48,pre_dispatch,7.25,13.6,1.4
CHK-003480,BAT-001160,2025-11-16 22:50:24,arrival,6.48,14.6,4.8
CHK-003481,BAT-001161,2025-10-21 15:00:00,harvest,7.67,11.4,3.1
CHK-003482,BAT-001161,2026-02-04 15:43:12,pre_dispatch,6.44,12.6,1.8
CHK-003483,BAT-001161,2026-02-06 12:32:48,arrival,6.49,16.7,6.6
CHK-003484,BAT-001162,2025-08-09 07:45:00,harvest,6.97,13.4,0.8
CHK-003485,BAT-001162,2025-09-02 08:36:36,pre_dispatch,7.66,12.5,8.0
CHK-003486,BAT-001162,2025-09-02 21:49:00,arrival,6.58,17.0,14.0
CHK-003487,BAT-001163,2025-08-24 08:15:00,harvest,7.58,13.9,3.2
CHK-003488,BAT-001163,2025-12-16 11:31:12,pre_dispatch,5.45,11.7,3.7
CHK-003489,BAT-001163,2025-12-18 00:34:48,arrival,5.22,13.1,2.6
CHK-003490,BAT-001164,2025-06-20 13:00:00,harvest,7.32,16.0,0.9
CHK-003491,BAT-001164,2025-06-28 12:48:00,pre_dispatch,6.41,12.0,5.2
CHK-003492,BAT-001164,2025-06-28 21:43:12,arrival,5.01,14.0,8.4
CHK-003493,BAT-001165,2025-06-27 14:30:00,harvest,6.56,14.3,3.4
CHK-003494,BAT-001165,2025-07-14 18:00:36,pre_dispatch,5.81,14.0,8.2
CHK-003495,BAT-001165,2025-07-15 11:07:12,arrival,4.88,15.5,3.3
CHK-003496,BAT-001166,2025-09-27 12:00:00,harvest,8.2,16.0,0.7
CHK-003497,BAT-001166,2025-12-08 13:30:36,pre_dispatch,5.09,11.9,4.6
CHK-003498,BAT-001166,2025-12-09 22:24:12,arrival,5.42,12.7,12.4
CHK-003499,BAT-001167,2025-09-20 11:45:00,harvest,7.39,15.6,0.9
CHK-003500,BAT-001167,2025-10-04 11:33:00,pre_dispatch,5.77,16.1,1.9
CHK-003501,BAT-001167,2025-10-04 22:40:00,arrival,6.35,15.2,5.9
CHK-003502,BAT-001168,2025-09-20 15:15:00,harvest,7.73,12.4,2.4
CHK-003503,BAT-001168,2025-11-23 14:55:12,pre_dispatch,7.45,12.2,5.3
CHK-003504,BAT-001168,2025-11-24 12:06:48,arrival,4.57,15.7,15.0
CHK-003505,BAT-001169,2025-09-28 15:45:00,harvest,7.54,16.0,3.2
CHK-003506,BAT-001169,2026-02-13 17:39:36,pre_dispatch,5.78,13.7,1.0
CHK-003507,BAT-001169,2026-02-15 10:45:48,arrival,6.69,16.7,11.1
CHK-003508,BAT-001170,2025-10-15 08:45:00,harvest,7.83,16.4,3.0
CHK-003509,BAT-001170,2026-01-27 08:27:00,pre_dispatch,6.71,11.6,5.5
CHK-003510,BAT-001170,2026-01-28 17:16:48,arrival,4.81,15.9,3.9
CHK-003511,BAT-001171,2025-08-12 10:45:00,harvest,7.6,13.8,1.4
CHK-003512,BAT-001171,2025-08-21 11:15:00,pre_dispatch,7.02,12.5,4.9
CHK-003513,BAT-001171,2025-08-23 05:03:12,arrival,4.86,16.9,12.8
CHK-003514,BAT-001172,2025-10-21 15:30:00,harvest,6.87,12.7,1.7
CHK-003515,BAT-001172,2026-03-05 16:52:12,pre_dispatch,6.15,16.4,3.7
CHK-003516,BAT-001172,2026-03-06 05:25:12,arrival,5.58,13.1,13.1
CHK-003517,BAT-001173,2025-08-29 15:45:00,harvest,8.21,13.7,1.3
CHK-003518,BAT-001173,2025-12-11 17:19:12,pre_dispatch,6.84,16.5,4.3
CHK-003519,BAT-001173,2025-12-13 04:48:12,arrival,4.86,13.6,13.4
CHK-003520,BAT-001174,2025-08-14 11:30:00,harvest,7.24,14.7,2.7
CHK-003521,BAT-001174,2025-08-25 12:44:24,pre_dispatch,5.52,12.9,5.6
CHK-003522,BAT-001174,2025-08-26 09:44:36,arrival,6.79,16.1,9.8
CHK-003523,BAT-001175,2025-08-22 08:00:00,harvest,6.51,13.0,1.8
CHK-003524,BAT-001175,2026-01-20 10:34:48,pre_dispatch,6.53,15.2,1.7
CHK-003525,BAT-001175,2026-01-22 04:26:24,arrival,5.65,13.6,9.1
CHK-003526,BAT-001176,2025-10-14 09:45:00,harvest,7.63,11.3,0.9
CHK-003527,BAT-001176,2025-12-04 09:24:36,pre_dispatch,6.52,15.0,6.3
CHK-003528,BAT-001176,2025-12-05 05:15:36,arrival,5.73,16.0,7.5
CHK-003529,BAT-001177,2025-10-21 11:30:00,harvest,8.32,11.2,1.5
CHK-003530,BAT-001177,2025-12-01 12:10:12,pre_dispatch,6.18,14.8,3.3
CHK-003531,BAT-001177,2025-12-02 08:46:48,arrival,7.08,13.5,7.1
CHK-003532,BAT-001178,2025-08-29 12:15:00,harvest,8.28,13.8,0.7
CHK-003533,BAT-001178,2025-09-18 12:30:00,pre_dispatch,6.53,11.9,2.0
CHK-003534,BAT-001178,2025-09-18 20:40:24,arrival,6.42,16.8,16.4
CHK-003535,BAT-001179,2025-10-17 15:45:00,harvest,7.12,13.1,1.2
CHK-003536,BAT-001179,2026-01-14 15:31:12,pre_dispatch,7.8,12.4,2.5
CHK-003537,BAT-001179,2026-01-15 12:28:24,arrival,6.02,13.9,5.3
CHK-003538,BAT-001180,2025-08-22 09:45:00,harvest,7.26,16.4,3.1
CHK-003539,BAT-001180,2025-12-10 12:31:48,pre_dispatch,6.02,13.9,5.5
CHK-003540,BAT-001180,2025-12-10 22:43:48,arrival,5.93,15.4,12.9
CHK-003541,BAT-001181,2025-09-26 13:30:00,harvest,8.19,14.2,1.8
CHK-003542,BAT-001181,2025-10-10 14:47:24,pre_dispatch,6.47,11.7,4.7
CHK-003543,BAT-001181,2025-10-10 23:32:12,arrival,6.42,14.2,3.0
CHK-003544,BAT-001182,2025-10-23 09:00:00,harvest,8.12,14.4,2.2
CHK-003545,BAT-001182,2026-01-14 09:42:36,pre_dispatch,5.68,16.4,4.9
CHK-003546,BAT-001182,2026-01-16 03:44:36,arrival,4.71,13.5,15.0
CHK-003547,BAT-001183,2025-09-15 15:15:00,harvest,7.08,14.2,2.3
CHK-003548,BAT-001183,2025-11-14 18:16:12,pre_dispatch,5.91,11.5,6.8
CHK-003549,BAT-001183,2025-11-16 12:12:12,arrival,5.82,14.7,15.4
CHK-003550,BAT-001184,2025-10-05 15:30:00,harvest,7.96,16.1,1.8
CHK-003551,BAT-001184,2026-02-10 18:16:48,pre_dispatch,5.16,14.4,2.3
CHK-003552,BAT-001184,2026-02-12 12:30:36,arrival,6.26,15.8,6.8
CHK-003553,BAT-001185,2025-08-24 15:45:00,harvest,7.54,16.4,3.8
CHK-003554,BAT-001185,2025-11-07 17:45:00,pre_dispatch,5.31,14.5,1.2
CHK-003555,BAT-001185,2025-11-09 12:00:36,arrival,6.09,12.0,4.3
CHK-003556,BAT-001186,2025-08-30 13:15:00,harvest,7.27,13.7,3.2
CHK-003557,BAT-001186,2025-09-16 13:18:00,pre_dispatch,5.86,15.1,1.4
CHK-003558,BAT-001186,2025-09-16 21:50:24,arrival,5.67,14.4,4.7
CHK-003559,BAT-001187,2025-09-27 08:00:00,harvest,8.17,13.0,1.6
CHK-003560,BAT-001187,2025-12-03 09:26:24,pre_dispatch,6.38,11.7,3.1
CHK-003561,BAT-001187,2025-12-03 22:05:00,arrival,5.51,16.0,11.8
CHK-003562,BAT-001188,2025-08-25 11:45:00,harvest,7.22,12.4,1.7
CHK-003563,BAT-001188,2025-08-28 14:00:36,pre_dispatch,7.38,14.7,5.5
CHK-003564,BAT-001188,2025-08-29 01:47:24,arrival,4.35,12.2,13.8
CHK-003565,BAT-001189,2025-07-25 13:00:00,harvest,7.6,15.1,3.3
CHK-003566,BAT-001189,2025-08-01 14:51:00,pre_dispatch,7.37,13.2,6.0
CHK-003567,BAT-001189,2025-08-02 10:27:36,arrival,6.13,15.1,5.2
CHK-003568,BAT-001190,2025-09-11 11:00:00,harvest,6.96,12.8,3.0
CHK-003569,BAT-001190,2025-12-05 12:09:36,pre_dispatch,6.17,15.0,2.7
CHK-003570,BAT-001190,2025-12-06 20:44:24,arrival,6.34,12.3,10.3
CHK-003571,BAT-001191,2025-09-17 15:45:00,harvest,7.69,14.2,3.1
CHK-003572,BAT-001191,2026-01-01 15:28:48,pre_dispatch,5.18,14.9,8.1
CHK-003573,BAT-001191,2026-01-02 00:38:48,arrival,4.18,13.4,14.6
CHK-003574,BAT-001192,2025-09-15 12:30:00,harvest,8.18,15.2,1.4
CHK-003575,BAT-001192,2025-12-03 12:54:00,pre_dispatch,7.08,14.8,7.4
CHK-003576,BAT-001192,2025-12-04 09:10:12,arrival,4.93,15.6,14.9
CHK-003577,BAT-001193,2025-09-28 11:00:00,harvest,7.65,11.3,1.0
CHK-003578,BAT-001193,2026-01-31 14:02:24,pre_dispatch,7.34,12.8,4.3
CHK-003579,BAT-001193,2026-02-01 00:00:00,arrival,5.55,12.2,2.2
CHK-003580,BAT-001194,2025-10-11 11:45:00,harvest,6.99,13.4,1.2
CHK-003581,BAT-001194,2025-12-03 12:06:00,pre_dispatch,6.88,14.5,6.8
CHK-003582,BAT-001194,2025-12-04 00:25:00,arrival,5.92,14.4,14.1
CHK-003583,BAT-001195,2025-09-11 15:00:00,harvest,8.35,11.6,1.4
CHK-003584,BAT-001195,2026-01-10 16:17:24,pre_dispatch,7.07,16.7,2.9
CHK-003585,BAT-001195,2026-01-12 00:52:36,arrival,6.84,13.5,6.8
CHK-003586,BAT-001196,2025-09-09 09:30:00,harvest,6.9,13.7,2.6
CHK-003587,BAT-001196,2025-11-29 13:00:36,pre_dispatch,6.3,12.6,1.4
CHK-003588,BAT-001196,2025-11-30 00:13:00,arrival,7.14,12.3,12.3
CHK-003589,BAT-001197,2025-10-17 07:30:00,harvest,8.49,11.8,2.0
CHK-003590,BAT-001197,2026-01-18 07:41:24,pre_dispatch,5.95,15.4,2.2
CHK-003591,BAT-001197,2026-01-18 18:51:00,arrival,4.52,16.6,10.4
CHK-003592,BAT-001198,2025-10-02 15:45:00,harvest,7.08,14.3,2.5
CHK-003593,BAT-001198,2026-01-02 15:57:00,pre_dispatch,6.85,14.5,2.7
CHK-003594,BAT-001198,2026-01-04 03:31:12,arrival,5.39,13.2,10.5
CHK-003595,BAT-001199,2025-09-21 13:30:00,harvest,7.21,13.4,1.3
CHK-003596,BAT-001199,2025-11-13 16:00:36,pre_dispatch,7.7,16.8,6.2
CHK-003597,BAT-001199,2025-11-14 11:41:36,arrival,6.85,15.0,5.2
CHK-003598,BAT-001200,2025-10-04 08:15:00,harvest,8.28,15.4,0.8
CHK-003599,BAT-001200,2025-12-05 12:14:24,pre_dispatch,6.12,14.6,2.7
CHK-003600,BAT-001200,2025-12-05 21:42:36,arrival,4.47,12.7,14.6
CHK-003601,BAT-001201,2025-10-02 11:30:00,harvest,7.84,11.6,0.6
CHK-003602,BAT-001201,2025-12-05 15:07:48,pre_dispatch,7.18,12.7,3.2
CHK-003603,BAT-001201,2025-12-05 23:34:24,arrival,5.56,15.0,12.8
CHK-003604,BAT-001202,2025-09-01 15:45:00,harvest,7.29,14.5,1.0
CHK-003605,BAT-001202,2025-09-15 17:43:12,pre_dispatch,7.71,14.6,5.8
CHK-003606,BAT-001202,2025-09-16 06:38:00,arrival,4.41,11.7,2.3
CHK-003607,BAT-001203,2025-06-22 15:15:00,harvest,7.94,12.5,0.9
CHK-003608,BAT-001203,2025-06-25 17:54:00,pre_dispatch,7.03,15.6,7.9
CHK-003609,BAT-001203,2025-06-27 11:14:24,arrival,4.04,13.6,4.2
CHK-003610,BAT-001204,2025-09-26 07:15:00,harvest,7.16,14.5,1.9
CHK-003611,BAT-001204,2026-02-25 10:58:48,pre_dispatch,5.39,13.6,3.5
CHK-003612,BAT-001204,2026-02-26 23:33:24,arrival,5.52,15.3,7.8
CHK-003613,BAT-001205,2025-10-13 09:00:00,harvest,7.88,13.7,1.6
CHK-003614,BAT-001205,2026-01-25 12:55:48,pre_dispatch,6.61,13.5,1.4
CHK-003615,BAT-001205,2026-01-27 07:42:00,arrival,6.72,12.9,8.4
CHK-003616,BAT-001206,2025-10-10 07:15:00,harvest,7.18,14.4,1.7
CHK-003617,BAT-001206,2025-10-30 06:47:24,pre_dispatch,6.7,14.2,2.6
CHK-003618,BAT-001206,2025-10-30 16:29:36,arrival,4.01,14.2,14.0
CHK-003619,BAT-001207,2025-07-15 15:00:00,harvest,7.32,14.6,2.0
CHK-003620,BAT-001207,2025-08-04 17:08:24,pre_dispatch,6.52,16.0,1.5
CHK-003621,BAT-001207,2025-08-05 12:05:00,arrival,4.39,16.0,7.5
CHK-003622,BAT-001208,2025-08-17 12:15:00,harvest,7.13,15.7,1.8
CHK-003623,BAT-001208,2025-09-08 12:02:24,pre_dispatch,7.51,11.8,4.3
CHK-003624,BAT-001208,2025-09-08 22:00:48,arrival,5.88,12.5,10.5
CHK-003625,BAT-001209,2025-08-25 10:30:00,harvest,6.74,12.3,1.8
CHK-003626,BAT-001209,2026-01-01 10:49:48,pre_dispatch,6.28,14.8,5.4
CHK-003627,BAT-001209,2026-01-02 08:06:48,arrival,6.82,17.0,12.9
CHK-003628,BAT-001210,2025-10-09 10:00:00,harvest,7.96,12.6,3.0
CHK-003629,BAT-001210,2025-10-28 11:34:48,pre_dispatch,6.45,16.9,1.6
CHK-003630,BAT-001210,2025-10-28 23:07:36,arrival,4.02,12.4,3.7
CHK-003631,BAT-001211,2025-08-03 09:45:00,harvest,7.33,13.2,1.6
CHK-003632,BAT-001211,2025-08-12 10:20:24,pre_dispatch,5.11,16.4,7.9
CHK-003633,BAT-001211,2025-08-13 22:01:24,arrival,6.43,15.9,10.1
CHK-003634,BAT-001212,2025-10-15 12:00:00,harvest,6.78,14.4,2.3
CHK-003635,BAT-001212,2026-01-13 14:45:36,pre_dispatch,5.76,11.7,8.3
CHK-003636,BAT-001212,2026-01-13 23:11:48,arrival,5.06,14.2,14.7
CHK-003637,BAT-001213,2025-10-20 08:30:00,harvest,7.74,15.4,3.5
CHK-003638,BAT-001213,2025-11-30 11:18:00,pre_dispatch,5.22,16.8,7.2
CHK-003639,BAT-001213,2025-11-30 20:49:48,arrival,6.47,11.9,4.1
CHK-003640,BAT-001214,2025-09-03 08:45:00,harvest,7.14,13.3,1.9
CHK-003641,BAT-001214,2026-01-14 09:31:48,pre_dispatch,6.91,14.8,7.0
CHK-003642,BAT-001214,2026-01-15 05:39:12,arrival,5.32,16.0,16.4
CHK-003643,BAT-001215,2025-10-07 10:15:00,harvest,7.66,16.2,3.7
CHK-003644,BAT-001215,2026-01-16 09:59:24,pre_dispatch,5.37,16.3,2.4
CHK-003645,BAT-001215,2026-01-17 20:06:00,arrival,7.04,13.8,12.2
CHK-003646,BAT-001216,2025-06-23 08:00:00,harvest,6.83,14.0,0.8
CHK-003647,BAT-001216,2025-06-27 09:50:24,pre_dispatch,7.0,13.0,4.8
CHK-003648,BAT-001216,2025-06-28 06:43:48,arrival,5.41,14.0,8.2
CHK-003649,BAT-001217,2025-09-22 12:00:00,harvest,7.93,15.0,1.2
CHK-003650,BAT-001217,2025-10-10 14:20:24,pre_dispatch,6.35,12.4,7.2
CHK-003651,BAT-001217,2025-10-11 21:35:24,arrival,5.48,13.7,2.4
CHK-003652,BAT-001218,2025-09-29 07:45:00,harvest,6.76,12.4,1.9
CHK-003653,BAT-001218,2026-02-25 08:15:36,pre_dispatch,5.93,14.4,5.7
CHK-003654,BAT-001218,2026-02-26 02:19:36,arrival,7.01,15.1,13.4
CHK-003655,BAT-001219,2025-08-15 07:15:00,harvest,8.29,13.9,3.4
CHK-003656,BAT-001219,2025-09-04 08:04:12,pre_dispatch,6.59,14.3,8.0
CHK-003657,BAT-001219,2025-09-05 16:51:24,arrival,4.26,13.3,6.5
CHK-003658,BAT-001220,2025-09-24 11:30:00,harvest,8.03,13.0,3.2
CHK-003659,BAT-001220,2025-12-08 13:24:00,pre_dispatch,7.05,13.6,4.4
CHK-003660,BAT-001220,2025-12-09 08:43:12,arrival,6.9,13.4,12.7
CHK-003661,BAT-001221,2025-10-21 11:15:00,harvest,6.83,15.9,1.7
CHK-003662,BAT-001221,2026-01-13 14:33:00,pre_dispatch,7.0,13.0,3.1
