shipment_id,batch_id,destination_market,destination_region,vehicle_type,planned_departure_datetime,planned_arrival_datetime,planned_duration_hours,actual_departure_datetime,actual_arrival_datetime,actual_delay_minutes,cold_chain_incident,transit_temp_mean_c
SHP-001063,BAT-001063,Berlin,Western Europe,Reefer Truck,2026-01-10 14:28:12,2026-01-12 04:28:12,38.0,2026-01-10 15:23:12,2026-01-12 05:23:12,55,False,4.1
SHP-001064,BAT-001064,Iași,Romania,Insulated Van,2025-09-06 16:13:12,2025-09-07 00:13:12,8.0,2025-09-06 17:02:12,2025-09-07 01:02:12,49,False,3.5
SHP-001065,BAT-001065,Warsaw,Central Europe,Reefer Truck,2025-09-28 13:16:12,2025-09-29 17:16:12,28.0,2025-09-28 13:48:12,2025-09-29 17:48:12,32,False,3.2
SHP-001066,BAT-001066,Brașov,Romania,Reefer Truck,2025-12-31 13:41:24,2026-01-01 05:41:24,16.0,2025-12-31 13:52:24,2026-01-01 05:52:24,11,False,2.9
SHP-001067,BAT-001067,Warsaw,Central Europe,Reefer Truck,2026-01-12 12:54:36,2026-01-13 16:54:36,28.0,2026-01-12 12:54:36,2026-01-13 16:54:36,0,False,4.0
SHP-001068,BAT-001068,Warsaw,Central Europe,Reefer Truck,2025-12-13 19:42:36,2025-12-14 23:42:36,28.0,2025-12-13 20:16:36,2025-12-15 00:16:36,34,False,3.7
SHP-001069,BAT-001069,Prague,Central Europe,Reefer Truck,2025-12-14 19:30:00,2025-12-16 03:30:00,32.0,2025-12-14 19:48:00,2025-12-16 03:48:00,18,False,2.6
SHP-001070,BAT-001070,Iași,Romania,Insulated Van,2025-10-20 12:00:00,2025-10-20 20:00:00,8.0,2025-10-20 13:50:00,2025-10-20 21:50:00,110,False,3.0
SHP-001071,BAT-001071,Brașov,Romania,Reefer Truck,2026-01-24 16:10:12,2026-01-25 08:10:12,16.0,2026-01-24 16:10:12,2026-01-25 08:10:12,0,False,3.9
SHP-001072,BAT-001072,Iași,Romania,Insulated Van,2025-07-13 21:27:00,2025-07-14 05:27:00,8.0,2025-07-13 21:41:00,2025-07-14 05:41:00,14,False,3.1
SHP-001073,BAT-001073,Prague,Central Europe,Reefer Truck,2025-11-21 18:09:00,2025-11-23 02:09:00,32.0,2025-11-21 18:09:00,2025-11-23 02:09:00,0,False,3.5
SHP-001074,BAT-001074,Berlin,Western Europe,Insulated Van,2025-09-03 22:09:36,2025-09-05 12:09:36,38.0,2025-09-03 22:09:36,2025-09-05 12:09:36,0,False,4.4
SHP-001075,BAT-001075,Bălți Wholesale,Domestic,Ambient Truck,2025-12-05 15:09:36,2025-12-05 20:09:36,5.0,2025-12-05 16:30:36,2025-12-05 21:30:36,81,False,18.0
SHP-001076,BAT-001076,Brașov,Romania,Reefer Truck,2025-11-10 21:02:24,2025-11-11 13:02:24,16.0,2025-11-10 22:06:24,2025-11-11 14:06:24,64,False,4.0
SHP-001077,BAT-001077,Iași,Romania,Insulated Van,2026-02-10 18:09:36,2026-02-11 02:09:36,8.0,2026-02-10 19:12:36,2026-02-11 03:12:36,63,False,3.7
SHP-001078,BAT-001078,Bălți Wholesale,Domestic,Ambient Truck,2025-09-29 16:08:24,2025-09-29 21:08:24,5.0,2025-09-29 16:08:24,2025-09-29 21:08:24,0,False,18.0
SHP-001079,BAT-001079,Berlin,Western Europe,Reefer Truck,2025-12-30 21:05:24,2026-01-01 11:05:24,38.0,2025-12-30 21:05:24,2026-01-01 11:05:24,0,False,2.8
SHP-001080,BAT-001080,Bălți Wholesale,Domestic,Ambient Truck,2025-11-02 20:24:36,2025-11-03 01:24:36,5.0,2025-11-02 20:24:36,2025-11-03 01:24:36,0,False,17.0
SHP-001081,BAT-001081,Warsaw,Central Europe,Reefer Truck,2025-10-25 14:29:24,2025-10-26 18:29:24,28.0,2025-10-25 15:21:24,2025-10-26 19:21:24,52,False,4.2
SHP-001082,BAT-001082,Warsaw,Central Europe,Reefer Truck,2025-12-20 19:17:24,2025-12-21 23:17:24,28.0,2025-12-20 19:34:24,2025-12-21 23:34:24,17,False,4.5
SHP-001083,BAT-001083,Warsaw,Central Europe,Reefer Truck,2025-10-03 17:25:48,2025-10-04 21:25:48,28.0,2025-10-03 17:40:48,2025-10-04 21:40:48,15,False,4.0
SHP-001084,BAT-001084,Brașov,Romania,Reefer Truck,2025-09-21 15:40:48,2025-09-22 07:40:48,16.0,2025-09-21 15:45:48,2025-09-22 07:45:48,5,False,4.3
SHP-001085,BAT-001085,Brașov,Romania,Reefer Truck,2025-12-29 19:45:36,2025-12-30 11:45:36,16.0,2025-12-29 19:59:36,2025-12-30 11:59:36,14,False,2.7
SHP-001086,BAT-001086,Prague,Central Europe,Reefer Truck,2025-08-16 13:09:00,2025-08-17 21:09:00,32.0,2025-08-16 13:09:00,2025-08-17 21:09:00,0,False,4.4
SHP-001087,BAT-001087,Iași,Romania,Insulated Van,2026-01-29 16:06:00,2026-01-30 00:06:00,8.0,2026-01-29 16:21:00,2026-01-30 00:21:00,15,False,2.6
SHP-001088,BAT-001088,Bălți Wholesale,Domestic,Reefer Truck,2025-05-25 17:55:48,2025-05-25 22:55:48,5.0,2025-05-25 17:57:48,2025-05-25 22:57:48,2,False,3.3
SHP-001089,BAT-001089,Bălți Wholesale,Domestic,Ambient Truck,2026-01-17 14:12:36,2026-01-17 19:12:36,5.0,2026-01-17 14:37:36,2026-01-17 19:37:36,25,False,18.0
SHP-001090,BAT-001090,Chișinău Local,Domestic,Insulated Van,2025-11-23 19:36:36,2025-11-23 23:36:36,4.0,2025-11-23 19:56:36,2025-11-23 23:56:36,20,False,2.8
SHP-001091,BAT-001091,Iași,Romania,Insulated Van,2025-12-03 21:54:00,2025-12-04 05:54:00,8.0,2025-12-03 21:54:00,2025-12-04 05:54:00,0,False,4.0
SHP-001092,BAT-001092,Chișinău Local,Domestic,Insulated Van,2025-09-30 17:21:00,2025-09-30 21:21:00,4.0,2025-09-30 18:10:00,2025-09-30 22:10:00,49,False,2.7
SHP-001093,BAT-001093,Berlin,Western Europe,Reefer Truck,2025-10-23 19:01:12,2025-10-25 09:01:12,38.0,2025-10-23 19:01:12,2025-10-25 09:01:12,0,False,3.0
SHP-001094,BAT-001094,Iași,Romania,Insulated Van,2025-12-28 18:24:36,2025-12-29 02:24:36,8.0,2025-12-28 19:08:36,2025-12-29 03:08:36,44,False,4.2
SHP-001095,BAT-001095,Bucharest,Romania,Reefer Truck,2025-11-15 15:36:00,2025-11-16 05:36:00,14.0,2025-11-15 17:36:00,2025-11-16 09:22:00,226,False,3.2
SHP-001096,BAT-001096,Iași,Romania,Reefer Truck,2025-06-14 19:13:48,2025-06-15 03:13:48,8.0,2025-06-14 21:13:48,2025-06-15 10:05:48,412,True,17.6
SHP-001097,BAT-001097,Bălți Wholesale,Domestic,Ambient Truck,2026-01-05 13:52:12,2026-01-05 18:52:12,5.0,2026-01-05 14:01:12,2026-01-05 19:01:12,9,False,18.0
SHP-001098,BAT-001098,Prague,Central Europe,Reefer Truck,2025-10-20 23:24:36,2025-10-22 07:24:36,32.0,2025-10-21 01:24:36,2025-10-22 09:26:36,122,False,3.0
SHP-001099,BAT-001099,Iași,Romania,Insulated Van,2025-07-20 14:48:00,2025-07-20 22:48:00,8.0,2025-07-20 16:48:00,2025-07-21 06:13:00,445,False,3.9
SHP-001100,BAT-001100,Bălți Wholesale,Domestic,Ambient Truck,2025-11-08 22:22:48,2025-11-09 03:22:48,5.0,2025-11-08 22:39:48,2025-11-09 03:39:48,17,False,21.0
SHP-001101,BAT-001101,Bălți Wholesale,Domestic,Ambient Truck,2025-12-31 18:28:48,2025-12-31 23:28:48,5.0,2025-12-31 19:08:48,2026-01-01 00:08:48,40,True,27.2
SHP-001102,BAT-001102,Brașov,Romania,Reefer Truck,2025-11-26 19:06:00,2025-11-27 11:06:00,16.0,2025-11-26 19:58:00,2025-11-27 11:58:00,52,False,3.7
SHP-001103,BAT-001103,Berlin,Western Europe,Reefer Truck,2026-02-05 11:25:48,2026-02-07 01:25:48,38.0,2026-02-05 11:52:48,2026-02-07 01:52:48,27,False,4.4
SHP-001104,BAT-001104,Bălți Wholesale,Domestic,Reefer Truck,2025-06-12 14:56:24,2025-06-12 19:56:24,5.0,2025-06-12 14:56:24,2025-06-12 19:56:24,0,True,20.2
SHP-001105,BAT-001105,Berlin,Western Europe,Reefer Truck,2025-11-15 20:43:48,2025-11-17 10:43:48,38.0,2025-11-15 22:43:48,2025-11-17 12:59:48,136,False,3.0
SHP-001106,BAT-001106,Chișinău Local,Domestic,Insulated Van,2025-10-12 19:43:12,2025-10-12 23:43:12,4.0,2025-10-12 20:15:12,2025-10-13 00:15:12,32,False,3.8
SHP-001107,BAT-001107,Bălți Wholesale,Domestic,Ambient Truck,2025-08-16 16:07:48,2025-08-16 21:07:48,5.0,2025-08-16 16:11:48,2025-08-16 21:11:48,4,True,25.6
SHP-001108,BAT-001108,Bălți Wholesale,Domestic,Ambient Truck,2025-12-29 12:58:48,2025-12-29 17:58:48,5.0,2025-12-29 12:58:48,2025-12-29 17:58:48,0,False,17.6
SHP-001109,BAT-001109,Chișinău Local,Domestic,Insulated Van,2025-12-21 19:12:00,2025-12-21 23:12:00,4.0,2025-12-21 19:41:00,2025-12-21 23:41:00,29,False,2.7
SHP-001110,BAT-001110,Brașov,Romania,Reefer Truck,2025-08-31 17:57:36,2025-09-01 09:57:36,16.0,2025-08-31 18:02:36,2025-09-01 10:02:36,5,False,2.5
SHP-001111,BAT-001111,Prague,Central Europe,Insulated Van,2025-09-08 17:02:24,2025-09-10 01:02:24,32.0,2025-09-08 18:14:24,2025-09-10 02:14:24,72,False,3.2
SHP-001112,BAT-001112,Iași,Romania,Insulated Van,2026-01-19 18:40:48,2026-01-20 02:40:48,8.0,2026-01-19 19:01:48,2026-01-20 03:01:48,21,False,3.4
SHP-001113,BAT-001113,Bălți Wholesale,Domestic,Ambient Truck,2025-11-08 13:46:48,2025-11-08 18:46:48,5.0,2025-11-08 15:46:48,2025-11-08 22:20:48,214,False,18.0
SHP-001114,BAT-001114,Prague,Central Europe,Reefer Truck,2025-09-10 16:24:36,2025-09-12 00:24:36,32.0,2025-09-10 17:50:36,2025-09-12 01:50:36,86,False,2.6
SHP-001115,BAT-001115,Brașov,Romania,Reefer Truck,2026-02-01 16:43:48,2026-02-02 08:43:48,16.0,2026-02-01 18:43:48,2026-02-02 15:23:48,400,False,3.1
SHP-001116,BAT-001116,Bălți Wholesale,Domestic,Ambient Truck,2025-07-24 14:16:12,2025-07-24 19:16:12,5.0,2025-07-24 15:11:12,2025-07-24 20:11:12,55,False,17.9
SHP-001117,BAT-001117,Prague,Central Europe,Insulated Van,2025-09-24 20:35:24,2025-09-26 04:35:24,32.0,2025-09-24 22:00:24,2025-09-26 06:00:24,85,True,18.0
SHP-001118,BAT-001118,Iași,Romania,Insulated Van,2025-12-05 21:46:12,2025-12-06 05:46:12,8.0,2025-12-05 22:24:12,2025-12-06 06:24:12,38,False,2.5
SHP-001119,BAT-001119,Bucharest,Romania,Reefer Truck,2025-12-29 16:31:12,2025-12-30 06:31:12,14.0,2025-12-29 16:38:12,2025-12-30 06:38:12,7,False,3.6
SHP-001120,BAT-001120,Bălți Wholesale,Domestic,Ambient Truck,2026-03-01 19:21:00,2026-03-02 00:21:00,5.0,2026-03-01 21:21:00,2026-03-02 03:10:00,169,False,18.0
SHP-001121,BAT-001121,Prague,Central Europe,Insulated Van,2025-10-12 13:17:24,2025-10-13 21:17:24,32.0,2025-10-12 14:45:24,2025-10-13 22:45:24,88,False,3.1
SHP-001122,BAT-001122,Iași,Romania,Insulated Van,2025-08-07 19:49:48,2025-08-08 03:49:48,8.0,2025-08-07 20:29:48,2025-08-08 04:29:48,40,False,2.7
SHP-001123,BAT-001123,Brașov,Romania,Reefer Truck,2026-03-04 19:43:48,2026-03-05 11:43:48,16.0,2026-03-04 20:04:48,2026-03-05 12:04:48,21,False,3.6
SHP-001124,BAT-001124,Bălți Wholesale,Domestic,Ambient Truck,2025-10-27 16:11:24,2025-10-27 21:11:24,5.0,2025-10-27 17:28:24,2025-10-27 22:28:24,77,False,18.0
SHP-001125,BAT-001125,Brașov,Romania,Reefer Truck,2026-02-25 12:07:12,2026-02-26 04:07:12,16.0,2026-02-25 12:38:12,2026-02-26 04:38:12,31,False,3.4
SHP-001126,BAT-001126,Warsaw,Central Europe,Reefer Truck,2026-01-09 13:55:12,2026-01-10 17:55:12,28.0,2026-01-09 15:43:12,2026-01-10 19:43:12,108,False,4.1
SHP-001127,BAT-001127,Bălți Wholesale,Domestic,Ambient Truck,2025-08-28 17:18:00,2025-08-28 22:18:00,5.0,2025-08-28 17:26:00,2025-08-28 22:26:00,8,True,24.7
SHP-001128,BAT-001128,Chișinău Local,Domestic,Insulated Van,2025-07-22 16:57:36,2025-07-22 20:57:36,4.0,2025-07-22 16:57:36,2025-07-22 20:57:36,0,False,3.7
SHP-001129,BAT-001129,Bucharest,Romania,Reefer Truck,2025-12-22 11:49:12,2025-12-23 01:49:12,14.0,2025-12-22 13:49:12,2025-12-23 09:50:12,481,False,3.5
SHP-001130,BAT-001130,Iași,Romania,Insulated Van,2025-10-26 16:11:24,2025-10-27 00:11:24,8.0,2025-10-26 18:11:24,2025-10-27 06:42:24,391,False,2.5
SHP-001131,BAT-001131,Bălți Wholesale,Domestic,Ambient Truck,2025-09-19 15:43:12,2025-09-19 20:43:12,5.0,2025-09-19 17:43:12,2025-09-20 10:38:12,835,False,19.9
SHP-001132,BAT-001132,Berlin,Western Europe,Reefer Truck,2025-09-09 20:42:00,2025-09-11 10:42:00,38.0,2025-09-09 20:42:00,2025-09-11 10:42:00,0,False,3.8
SHP-001133,BAT-001133,Prague,Central Europe,Reefer Truck,2025-12-10 18:54:36,2025-12-12 02:54:36,32.0,2025-12-10 18:54:36,2025-12-12 02:54:36,0,False,3.6
SHP-001134,BAT-001134,Warsaw,Central Europe,Reefer Truck,2025-07-08 18:47:24,2025-07-09 22:47:24,28.0,2025-07-08 19:24:24,2025-07-09 23:24:24,37,False,4.0
SHP-001135,BAT-001135,Iași,Romania,Insulated Van,2025-12-30 15:37:12,2025-12-30 23:37:12,8.0,2025-12-30 17:37:12,2025-12-31 01:40:12,123,False,4.2
SHP-001136,BAT-001136,Prague,Central Europe,Reefer Truck,2025-09-20 17:19:48,2025-09-22 01:19:48,32.0,2025-09-20 17:20:48,2025-09-22 01:20:48,1,False,4.0
SHP-001137,BAT-001137,Warsaw,Central Europe,Reefer Truck,2025-10-28 13:58:12,2025-10-29 17:58:12,28.0,2025-10-28 14:15:12,2025-10-29 18:15:12,17,False,4.4
SHP-001138,BAT-001138,Chișinău Local,Domestic,Insulated Van,2026-01-05 18:02:24,2026-01-05 22:02:24,4.0,2026-01-05 18:57:24,2026-01-05 22:57:24,55,False,3.3
SHP-001139,BAT-001139,Bucharest,Romania,Reefer Truck,2025-12-20 17:17:24,2025-12-21 07:17:24,14.0,2025-12-20 17:24:24,2025-12-21 07:24:24,7,False,2.9
SHP-001140,BAT-001140,Prague,Central Europe,Reefer Truck,2026-01-07 15:22:12,2026-01-08 23:22:12,32.0,2026-01-07 16:07:12,2026-01-09 00:07:12,45,False,3.5
SHP-001141,BAT-001141,Bălți Wholesale,Domestic,Ambient Truck,2025-12-04 15:36:00,2025-12-04 20:36:00,5.0,2025-12-04 15:36:00,2025-12-04 20:36:00,0,False,18.0
SHP-001142,BAT-001142,Bucharest,Romania,Reefer Truck,2025-10-31 13:00:36,2025-11-01 03:00:36,14.0,2025-10-31 14:43:36,2025-11-01 04:43:36,103,False,2.7
SHP-001143,BAT-001143,Berlin,Western Europe,Reefer Truck,2025-09-26 16:00:00,2025-09-28 06:00:00,38.0,2025-09-26 16:11:00,2025-09-28 06:11:00,11,False,4.4
SHP-001144,BAT-001144,Brașov,Romania,Reefer Truck,2025-07-14 22:06:00,2025-07-15 14:06:00,16.0,2025-07-14 22:59:00,2025-07-15 14:59:00,53,False,3.1
SHP-001145,BAT-001145,Bucharest,Romania,Reefer Truck,2026-01-15 17:48:00,2026-01-16 07:48:00,14.0,2026-01-15 17:51:00,2026-01-16 07:51:00,3,False,4.4
SHP-001146,BAT-001146,Bucharest,Romania,Reefer Truck,2025-12-25 16:27:00,2025-12-26 06:27:00,14.0,2025-12-25 16:33:00,2025-12-26 06:33:00,6,False,3.0
SHP-001147,BAT-001147,Chișinău Local,Domestic,Insulated Van,2025-10-31 14:54:36,2025-10-31 18:54:36,4.0,2025-10-31 15:01:36,2025-10-31 19:01:36,7,True,19.7
SHP-001148,BAT-001148,Iași,Romania,Insulated Van,2025-11-22 18:48:00,2025-11-23 02:48:00,8.0,2025-11-22 18:48:00,2025-11-23 02:48:00,0,False,3.8
SHP-001149,BAT-001149,Iași,Romania,Insulated Van,2025-11-30 21:43:12,2025-12-01 05:43:12,8.0,2025-11-30 22:29:12,2025-12-01 06:29:12,46,False,2.8
SHP-001150,BAT-001150,Bucharest,Romania,Reefer Truck,2025-11-09 13:28:12,2025-11-10 03:28:12,14.0,2025-11-09 14:43:12,2025-11-10 04:43:12,75,True,14.8
SHP-001151,BAT-001151,Iași,Romania,Insulated Van,2025-09-06 13:46:12,2025-09-06 21:46:12,8.0,2025-09-06 13:47:12,2025-09-06 21:47:12,1,False,3.3
SHP-001152,BAT-001152,Chișinău Local,Domestic,Insulated Van,2025-12-20 13:49:12,2025-12-20 17:49:12,4.0,2025-12-20 14:06:12,2025-12-20 18:06:12,17,False,2.7
SHP-001153,BAT-001153,Berlin,Western Europe,Reefer Truck,2025-09-11 18:12:00,2025-09-13 08:12:00,38.0,2025-09-11 18:43:00,2025-09-13 08:43:00,31,False,3.3
SHP-001154,BAT-001154,Prague,Central Europe,Reefer Truck,2025-08-16 18:52:12,2025-08-18 02:52:12,32.0,2025-08-16 18:52:12,2025-08-18 02:52:12,0,False,3.6
SHP-001155,BAT-001155,Brașov,Romania,Reefer Truck,2025-06-04 15:49:12,2025-06-05 07:49:12,16.0,2025-06-04 16:08:12,2025-06-05 08:08:12,19,False,3.2
SHP-001156,BAT-001156,Berlin,Western Europe,Reefer Truck,2026-01-20 20:55:48,2026-01-22 10:55:48,38.0,2026-01-20 21:53:48,2026-01-22 11:53:48,58,False,3.3
SHP-001157,BAT-001157,Iași,Romania,Insulated Van,2025-11-07 13:14:24,2025-11-07 21:14:24,8.0,2025-11-07 15:14:24,2025-11-08 03:06:24,352,False,2.8
SHP-001158,BAT-001158,Iași,Romania,Insulated Van,2026-01-01 20:33:00,2026-01-02 04:33:00,8.0,2026-01-01 22:33:00,2026-01-02 08:20:00,227,False,2.7
SHP-001159,BAT-001159,Brașov,Romania,Reefer Truck,2025-12-26 13:25:48,2025-12-27 05:25:48,16.0,2025-12-26 13:47:48,2025-12-27 05:47:48,22,False,3.3
SHP-001160,BAT-001160,Prague,Central Europe,Reefer Truck,2025-11-15 14:11:24,2025-11-16 22:11:24,32.0,2025-11-15 14:50:24,2025-11-16 22:50:24,39,False,2.9
SHP-001161,BAT-001161,Berlin,Western Europe,Reefer Truck,2026-02-04 20:04:48,2026-02-06 10:04:48,38.0,2026-02-04 22:04:48,2026-02-06 12:32:48,148,False,4.0
SHP-001162,BAT-001162,Iași,Romania,Insulated Van,2025-09-02 13:15:00,2025-09-02 21:15:00,8.0,2025-09-02 13:49:00,2025-09-02 21:49:00,34,False,3.7
SHP-001163,BAT-001163,Prague,Central Europe,Reefer Truck,2025-12-16 16:10:48,2025-12-18 00:10:48,32.0,2025-12-16 16:34:48,2025-12-18 00:34:48,24,False,3.9
SHP-001164,BAT-001164,Chișinău Local,Domestic,Reefer Truck,2025-06-28 15:58:12,2025-06-28 19:58:12,4.0,2025-06-28 17:43:12,2025-06-28 21:43:12,105,False,3.1
SHP-001165,BAT-001165,Bucharest,Romania,Reefer Truck,2025-07-14 21:07:12,2025-07-15 11:07:12,14.0,2025-07-14 21:07:12,2025-07-15 11:07:12,0,False,4.3
SHP-001166,BAT-001166,Warsaw,Central Europe,Reefer Truck,2025-12-08 17:43:12,2025-12-09 21:43:12,28.0,2025-12-08 18:24:12,2025-12-09 22:24:12,41,False,3.6
SHP-001167,BAT-001167,Bălți Wholesale,Domestic,Ambient Truck,2025-10-04 16:09:00,2025-10-04 21:09:00,5.0,2025-10-04 17:40:00,2025-10-04 22:40:00,91,False,21.1
SHP-001168,BAT-001168,Brașov,Romania,Reefer Truck,2025-11-23 18:04:48,2025-11-24 10:04:48,16.0,2025-11-23 20:04:48,2025-11-24 12:06:48,122,False,3.7
SHP-001169,BAT-001169,Berlin,Western Europe,Reefer Truck,2026-02-13 20:43:48,2026-02-15 10:43:48,38.0,2026-02-13 20:45:48,2026-02-15 10:45:48,2,False,2.8
SHP-001170,BAT-001170,Warsaw,Central Europe,Reefer Truck,2026-01-27 12:31:48,2026-01-28 16:31:48,28.0,2026-01-27 13:16:48,2026-01-28 17:16:48,45,False,2.7
SHP-001171,BAT-001171,Berlin,Western Europe,Reefer Truck,2025-08-21 14:19:12,2025-08-23 04:19:12,38.0,2025-08-21 15:03:12,2025-08-23 05:03:12,44,False,2.8
SHP-001172,BAT-001172,Iași,Romania,Insulated Van,2026-03-05 21:25:12,2026-03-06 05:25:12,8.0,2026-03-05 21:25:12,2026-03-06 05:25:12,0,False,3.9
SHP-001173,BAT-001173,Prague,Central Europe,Reefer Truck,2025-12-11 20:22:12,2025-12-13 04:22:12,32.0,2025-12-11 20:48:12,2025-12-13 04:48:12,26,False,3.9
SHP-001174,BAT-001174,Bălți Wholesale,Domestic,Ambient Truck,2025-08-25 17:42:36,2025-08-25 22:42:36,5.0,2025-08-25 19:42:36,2025-08-26 09:44:36,662,True,25.8
SHP-001175,BAT-001175,Berlin,Western Europe,Reefer Truck,2026-01-20 14:26:24,2026-01-22 04:26:24,38.0,2026-01-20 14:26:24,2026-01-22 04:26:24,0,False,2.9
SHP-001176,BAT-001176,Brașov,Romania,Reefer Truck,2025-12-04 13:15:36,2025-12-05 05:15:36,16.0,2025-12-04 13:15:36,2025-12-05 05:15:36,0,True,19.1
SHP-001177,BAT-001177,Bucharest,Romania,Reefer Truck,2025-12-01 15:52:48,2025-12-02 05:52:48,14.0,2025-12-01 17:52:48,2025-12-02 08:46:48,174,False,4.2
SHP-001178,BAT-001178,Chișinău Local,Domestic,Insulated Van,2025-09-18 16:35:24,2025-09-18 20:35:24,4.0,2025-09-18 16:40:24,2025-09-18 20:40:24,5,False,2.7
SHP-001179,BAT-001179,Brașov,Romania,Reefer Truck,2026-01-14 20:23:24,2026-01-15 12:23:24,16.0,2026-01-14 20:28:24,2026-01-15 12:28:24,5,False,3.8
SHP-001180,BAT-001180,Bălți Wholesale,Domestic,Ambient Truck,2025-12-10 17:19:48,2025-12-10 22:19:48,5.0,2025-12-10 17:43:48,2025-12-10 22:43:48,24,False,22.8
SHP-001181,BAT-001181,Bălți Wholesale,Domestic,Ambient Truck,2025-10-10 18:13:12,2025-10-10 23:13:12,5.0,2025-10-10 18:32:12,2025-10-10 23:32:12,19,False,18.0
SHP-001182,BAT-001182,Berlin,Western Europe,Reefer Truck,2026-01-14 13:42:36,2026-01-16 03:42:36,38.0,2026-01-14 13:44:36,2026-01-16 03:44:36,2,False,3.4
SHP-001183,BAT-001183,Berlin,Western Europe,Reefer Truck,2025-11-14 22:10:12,2025-11-16 12:10:12,38.0,2025-11-14 22:12:12,2025-11-16 12:12:12,2,False,2.5
SHP-001184,BAT-001184,Berlin,Western Europe,Reefer Truck,2026-02-10 22:30:36,2026-02-12 12:30:36,38.0,2026-02-10 22:30:36,2026-02-12 12:30:36,0,False,4.1
SHP-001185,BAT-001185,Berlin,Western Europe,Reefer Truck,2025-11-07 21:48:36,2025-11-09 11:48:36,38.0,2025-11-07 22:00:36,2025-11-09 12:00:36,12,False,4.0
SHP-001186,BAT-001186,Chișinău Local,Domestic,Insulated Van,2025-09-16 17:41:24,2025-09-16 21:41:24,4.0,2025-09-16 17:50:24,2025-09-16 21:50:24,9,False,3.6
SHP-001187,BAT-001187,Iași,Romania,Insulated Van,2025-12-03 13:18:00,2025-12-03 21:18:00,8.0,2025-12-03 14:05:00,2025-12-03 22:05:00,47,False,2.6
SHP-001188,BAT-001188,Iași,Romania,Reefer Truck,2025-08-28 17:47:24,2025-08-29 01:47:24,8.0,2025-08-28 17:47:24,2025-08-29 01:47:24,0,False,3.1
SHP-001189,BAT-001189,Brașov,Romania,Insulated Van,2025-08-01 18:27:36,2025-08-02 10:27:36,16.0,2025-08-01 18:27:36,2025-08-02 10:27:36,0,False,4.0
SHP-001190,BAT-001190,Warsaw,Central Europe,Reefer Truck,2025-12-05 16:44:24,2025-12-06 20:44:24,28.0,2025-12-05 16:44:24,2025-12-06 20:44:24,0,False,3.2
SHP-001191,BAT-001191,Chișinău Local,Domestic,Insulated Van,2026-01-01 20:22:48,2026-01-02 00:22:48,4.0,2026-01-01 20:38:48,2026-01-02 00:38:48,16,False,4.3
SHP-001192,BAT-001192,Brașov,Romania,Reefer Truck,2025-12-03 17:10:12,2025-12-04 09:10:12,16.0,2025-12-03 17:10:12,2025-12-04 09:10:12,0,False,3.2
SHP-001193,BAT-001193,Bălți Wholesale,Domestic,Ambient Truck,2026-01-31 18:15:00,2026-01-31 23:15:00,5.0,2026-01-31 19:00:00,2026-02-01 00:00:00,45,False,18.0
SHP-001194,BAT-001194,Iași,Romania,Insulated Van,2025-12-03 15:27:00,2025-12-03 23:27:00,8.0,2025-12-03 16:25:00,2025-12-04 00:25:00,58,False,4.3
SHP-001195,BAT-001195,Warsaw,Central Europe,Reefer Truck,2026-01-10 20:42:36,2026-01-12 00:42:36,28.0,2026-01-10 20:52:36,2026-01-12 00:52:36,10,False,3.5
SHP-001196,BAT-001196,Bălți Wholesale,Domestic,Ambient Truck,2025-11-29 17:51:00,2025-11-29 22:51:00,5.0,2025-11-29 19:13:00,2025-11-30 00:13:00,82,False,17.8
SHP-001197,BAT-001197,Iași,Romania,Insulated Van,2026-01-18 10:48:00,2026-01-18 18:48:00,8.0,2026-01-18 10:51:00,2026-01-18 18:51:00,3,False,3.9
SHP-001198,BAT-001198,Prague,Central Europe,Reefer Truck,2026-01-02 19:31:12,2026-01-04 03:31:12,32.0,2026-01-02 19:31:12,2026-01-04 03:31:12,0,False,4.2
SHP-001199,BAT-001199,Bucharest,Romania,Reefer Truck,2025-11-13 20:54:36,2025-11-14 10:54:36,14.0,2025-11-13 21:41:36,2025-11-14 11:41:36,47,False,3.2
SHP-001200,BAT-001200,Bălți Wholesale,Domestic,Ambient Truck,2025-12-05 16:15:36,2025-12-05 21:15:36,5.0,2025-12-05 16:42:36,2025-12-05 21:42:36,27,False,18.0
SHP-001201,BAT-001201,Chișinău Local,Domestic,Insulated Van,2025-12-05 18:56:24,2025-12-05 22:56:24,4.0,2025-12-05 19:34:24,2025-12-05 23:34:24,38,False,3.9
SHP-001202,BAT-001202,Iași,Romania,Insulated Van,2025-09-15 22:00:00,2025-09-16 06:00:00,8.0,2025-09-15 22:38:00,2025-09-16 06:38:00,38,False,4.4
SHP-001203,BAT-001203,Berlin,Western Europe,Reefer Truck,2025-06-25 21:14:24,2025-06-27 11:14:24,38.0,2025-06-25 21:14:24,2025-06-27 11:14:24,0,False,2.9
SHP-001204,BAT-001204,Prague,Central Europe,Reefer Truck,2026-02-25 15:32:24,2026-02-26 23:32:24,32.0,2026-02-25 15:33:24,2026-02-26 23:33:24,1,False,3.2
SHP-001205,BAT-001205,Berlin,Western Europe,Reefer Truck,2026-01-25 16:36:00,2026-01-27 06:36:00,38.0,2026-01-25 17:42:00,2026-01-27 07:42:00,66,False,3.1
